10:04:59 === goa graine 11 : N=500, sites=500, folds(lignes)=99/87/105/100/109 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde,inla_spde_group,inla_spde_st
11:50:12 sar_probit | fold 4 ok (0.4s)
11:50:13 sar_probit | fold 5 ok (0.6s)
11:50:13 sem_probit | fold 1 ok (0.3s)
11:50:13 sem_probit | fold 2 ok (0.3s)
11:50:14 sem_probit | fold 3 ok (0.3s)
11:50:14 sem_probit | fold 4 ok (0.3s)
11:50:15 sem_probit | fold 5 ok (0.5s)
11:50:36 inla_spde | fold 1 ok (21.4s)
11:50:58 inla_spde | fold 2 ok (21.7s)
11:51:21 inla_spde | fold 3 ok (23.3s)
11:51:42 inla_spde | fold 4 ok (20.4s)
11:52:03 inla_spde | fold 5 ok (21.1s)
11:52:18 inla_spde_group | fold 1 ok (14.7s)
11:52:34 inla_spde_group | fold 2 ok (16.2s)
11:52:50 inla_spde_group | fold 3 ok (15.4s)
11:53:04 inla_spde_group | fold 4 ok (14.5s)
11:53:20 inla_spde_group | fold 5 ok (15.2s)
11:53:20 === flapper graine 11 TERMINE
11:53:22 === banff graine 11 : N=110, sites=110, folds(lignes)=20/21/28/20/21 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde,inla_spde_group
11:53:22 baseline_mean | fold 1 ok (0.0s)
11:53:22 baseline_mean | fold 2 ok (0.0s)
11:53:22 baseline_mean | fold 3 ok (0.0s)
11:53:22 baseline_mean | fold 4 ok (0.0s)
11:53:22 baseline_mean | fold 5 ok (0.0s)
11:53:22 ols | fold 1 ok (0.0s)
11:53:22 ols | fold 2 ok (0.0s)
11:53:22 ols | fold 3 ok (0.0s)
11:53:22 ols | fold 4 ok (0.0s)
11:53:22 ols | fold 5 ok (0.0s)
11:53:22 gam_spatial | fold 1 ok (0.0s)
11:53:22 gam_spatial | fold 2 ok (0.0s)
11:53:22 gam_spatial | fold 3 ok (0.0s)
11:53:22 gam_spatial | fold 4 ok (0.1s)
11:53:22 gam_spatial | fold 5 ok (0.0s)
11:53:22 random_forest | fold 1 ok (0.0s)
11:53:22 random_forest | fold 2 ok (0.1s)
11:53:22 random_forest | fold 3 ok (0.1s)
11:53:22 random_forest | fold 4 ok (0.0s)
11:53:22 random_forest | fold 5 ok (0.0s)
11:53:22 xgboost | fold 1 ok (0.1s)
11:53:22 xgboost | fold 2 ok (0.1s)
11:53:22 xgboost | fold 3 ok (0.1s)
11:53:23 xgboost | fold 4 ok (0.1s)
11:53:23 xgboost | fold 5 ok (0.1s)
11:53:23 sar_lag | fold 1 ok (0.8s)
11:53:24 sar_lag | fold 2 ok (0.8s)
11:53:25 sar_lag | fold 3 ok (0.7s)
11:53:26 sar_lag | fold 4 ok (0.8s)
11:53:27 sar_lag | fold 5 ok (0.7s)
11:53:27 sem_error | fold 1 ok (0.8s)
11:53:28 sem_error | fold 2 ok (0.7s)
11:53:29 sem_error | fold 3 ok (0.8s)
11:53:30 sem_error | fold 4 ok (0.7s)
11:53:30 sem_error | fold 5 ok (0.9s)
11:53:43 inla_spde | fold 1 ok (12.6s)
11:53:54 inla_spde | fold 2 ok (11.2s)
11:54:06 inla_spde | fold 3 ok (11.9s)
11:54:19 inla_spde | fold 4 ok (12.5s)
11:54:30 inla_spde | fold 5 ok (11.6s)
11:54:50 inla_spde_group | fold 1 ok (19.5s)
11:55:09 inla_spde_group | fold 2 ok (18.9s)
11:55:28 inla_spde_group | fold 3 ok (19.0s)
11:55:46 inla_spde_group | fold 4 ok (18.1s)
11:56:04 inla_spde_group | fold 5 ok (18.4s)
11:56:04 === banff graine 11 TERMINE
11:56:06 === georgia graine 11 : N=159, sites=159, folds(lignes)=32/34/29/28/36 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde
11:56:06 baseline_mean | fold 1 ok (0.0s)
11:56:06 baseline_mean | fold 2 ok (0.0s)
11:56:06 baseline_mean | fold 3 ok (0.0s)
11:56:06 baseline_mean | fold 4 ok (0.0s)
11:56:06 baseline_mean | fold 5 ok (0.0s)
11:56:06 ols | fold 1 ok (0.0s)
11:56:06 ols | fold 2 ok (0.0s)
11:56:06 ols | fold 3 ok (0.0s)
11:56:06 ols | fold 4 ok (0.0s)
11:56:06 ols | fold 5 ok (0.0s)
11:56:06 gam_spatial | fold 1 ok (0.0s)
11:56:06 gam_spatial | fold 2 ok (0.0s)
11:56:06 gam_spatial | fold 3 ok (0.0s)
11:56:06 gam_spatial | fold 4 ok (0.0s)
11:56:07 gam_spatial | fold 5 ok (0.0s)
11:56:07 random_forest | fold 1 ok (0.0s)
11:56:07 random_forest | fold 2 ok (0.0s)
11:56:07 random_forest | fold 3 ok (0.0s)
11:56:07 random_forest | fold 4 ok (0.0s)
11:56:07 random_forest | fold 5 ok (0.0s)
11:56:07 xgboost | fold 1 ok (0.1s)
11:56:07 xgboost | fold 2 ok (0.1s)
11:56:07 xgboost | fold 3 ok (0.1s)
11:56:07 xgboost | fold 4 ok (0.1s)
11:56:07 xgboost | fold 5 ok (0.1s)
11:56:08 sar_lag | fold 1 ok (0.9s)
11:56:09 sar_lag | fold 2 ok (0.9s)
11:56:10 sar_lag | fold 3 ok (0.9s)
11:56:11 sar_lag | fold 4 ok (0.9s)
11:56:12 sar_lag | fold 5 ok (0.9s)
11:56:13 sem_error | fold 1 ok (0.8s)
11:56:14 sem_error | fold 2 ok (0.8s)
11:56:14 sem_error | fold 3 ok (0.7s)
11:56:15 sem_error | fold 4 ok (0.7s)
11:56:16 sem_error | fold 5 ok (0.8s)
11:56:29 inla_spde | fold 1 ok (13.3s)
11:56:43 inla_spde | fold 2 ok (13.4s)
11:56:57 inla_spde | fold 3 ok (13.9s)
11:57:10 inla_spde | fold 4 ok (13.2s)
11:57:23 inla_spde | fold 5 ok (13.4s)
11:57:23 === georgia graine 11 TERMINE
11:57:25 === baltimore graine 11 : N=211, sites=211, folds(lignes)=41/45/45/36/44 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde
11:57:25 baseline_mean | fold 1 ok (0.0s)
11:57:25 baseline_mean | fold 2 ok (0.0s)
11:57:25 baseline_mean | fold 3 ok (0.0s)
11:57:25 baseline_mean | fold 4 ok (0.0s)
11:57:25 baseline_mean | fold 5 ok (0.0s)
11:57:25 ols | fold 1 ok (0.0s)
11:57:25 ols | fold 2 ok (0.0s)
11:57:25 ols | fold 3 ok (0.0s)
11:57:25 ols | fold 4 ok (0.0s)
11:57:25 ols | fold 5 ok (0.0s)
11:57:25 gam_spatial | fold 1 ok (0.0s)
11:57:25 gam_spatial | fold 2 ok (0.0s)
11:57:25 gam_spatial | fold 3 ok (0.0s)
11:57:25 gam_spatial | fold 4 ok (0.0s)
11:57:25 gam_spatial | fold 5 ok (0.0s)
11:57:25 random_forest | fold 1 ok (0.0s)
11:57:25 random_forest | fold 2 ok (0.0s)
11:57:25 random_forest | fold 3 ok (0.0s)
11:57:25 random_forest | fold 4 ok (0.0s)
11:57:25 random_forest | fold 5 ok (0.0s)
11:57:26 xgboost | fold 1 ok (0.1s)
11:57:26 xgboost | fold 2 ok (0.1s)
11:57:26 xgboost | fold 3 ok (0.1s)
11:57:26 xgboost | fold 4 ok (0.1s)
11:57:26 xgboost | fold 5 ok (0.1s)
11:57:27 sar_lag | fold 1 ok (0.8s)
11:57:28 sar_lag | fold 2 ok (0.8s)
11:57:29 sar_lag | fold 3 ok (0.8s)
11:57:29 sar_lag | fold 4 ok (0.8s)
11:57:30 sar_lag | fold 5 ok (0.8s)
11:57:31 sem_error | fold 1 ok (0.8s)
11:57:32 sem_error | fold 2 ok (0.7s)
11:57:33 sem_error | fold 3 ok (0.8s)
11:57:33 sem_error | fold 4 ok (0.8s)
11:57:34 sem_error | fold 5 ok (0.9s)
11:57:50 inla_spde | fold 1 ok (15.0s)
11:58:04 inla_spde | fold 2 ok (14.8s)
11:58:21 inla_spde | fold 3 ok (16.3s)
11:58:36 inla_spde | fold 4 ok (15.7s)
11:58:53 inla_spde | fold 5 ok (16.8s)
11:58:53 === baltimore graine 11 TERMINE
