10:04:59 === goa graine 22 : N=500, sites=500, folds(lignes)=101/107/91/103/98 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde,inla_spde_group,inla_spde_st
11:31:35 sar_probit | fold 4 ok (1.3s)
11:31:36 sar_probit | fold 5 ok (0.8s)
11:31:37 sem_probit | fold 1 ok (0.8s)
11:31:39 sem_probit | fold 2 ok (1.1s)
11:31:39 sem_probit | fold 3 ok (0.8s)
11:31:40 sem_probit | fold 4 ok (0.6s)
11:31:41 sem_probit | fold 5 ok (0.6s)
11:32:10 inla_spde | fold 1 ok (28.6s)
11:32:39 inla_spde | fold 2 ok (28.6s)
11:33:07 inla_spde | fold 3 ok (28.1s)
11:33:35 inla_spde | fold 4 ok (28.0s)
11:34:02 inla_spde | fold 5 ok (27.1s)
11:34:24 inla_spde_group | fold 1 ok (21.3s)
11:34:45 inla_spde_group | fold 2 ok (20.6s)
11:35:08 inla_spde_group | fold 3 ok (23.4s)
11:35:32 inla_spde_group | fold 4 ok (23.8s)
11:35:57 inla_spde_group | fold 5 ok (24.6s)
11:35:58 === flapper graine 22 TERMINE
11:36:02 === banff graine 22 : N=110, sites=110, folds(lignes)=22/19/23/21/25 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde,inla_spde_group
11:36:02 baseline_mean | fold 1 ok (0.0s)
11:36:02 baseline_mean | fold 2 ok (0.0s)
11:36:02 baseline_mean | fold 3 ok (0.0s)
11:36:02 baseline_mean | fold 4 ok (0.0s)
11:36:02 baseline_mean | fold 5 ok (0.0s)
11:36:02 ols | fold 1 ok (0.0s)
11:36:02 ols | fold 2 ok (0.1s)
11:36:02 ols | fold 3 ok (0.0s)
11:36:02 ols | fold 4 ok (0.0s)
11:36:02 ols | fold 5 ok (0.0s)
11:36:02 gam_spatial | fold 1 ok (0.1s)
11:36:02 gam_spatial | fold 2 ok (0.0s)
11:36:02 gam_spatial | fold 3 ok (0.1s)
11:36:02 gam_spatial | fold 4 ok (0.1s)
11:36:02 gam_spatial | fold 5 ok (0.1s)
11:36:03 random_forest | fold 1 ok (0.1s)
11:36:03 random_forest | fold 2 ok (0.1s)
11:36:03 random_forest | fold 3 ok (0.1s)
11:36:03 random_forest | fold 4 ok (0.0s)
11:36:03 random_forest | fold 5 ok (0.0s)
11:36:03 xgboost | fold 1 ok (0.2s)
11:36:03 xgboost | fold 2 ok (0.1s)
11:36:03 xgboost | fold 3 ok (0.1s)
11:36:04 xgboost | fold 4 ok (0.1s)
11:36:04 xgboost | fold 5 ok (0.1s)
11:36:05 sar_lag | fold 1 ok (1.2s)
11:36:06 sar_lag | fold 2 ok (1.2s)
11:36:07 sar_lag | fold 3 ok (1.1s)
11:36:08 sar_lag | fold 4 ok (1.1s)
11:36:10 sar_lag | fold 5 ok (1.2s)
11:36:11 sem_error | fold 1 ok (1.1s)
11:36:12 sem_error | fold 2 ok (1.1s)
11:36:13 sem_error | fold 3 ok (1.1s)
11:36:14 sem_error | fold 4 ok (1.3s)
11:36:16 sem_error | fold 5 ok (1.0s)
11:36:34 inla_spde | fold 1 ok (18.0s)
11:36:52 inla_spde | fold 2 ok (18.5s)
11:37:10 inla_spde | fold 3 ok (18.2s)
11:37:28 inla_spde | fold 4 ok (17.3s)
11:37:45 inla_spde | fold 5 ok (17.3s)
11:38:11 inla_spde_group | fold 1 ok (25.3s)
11:38:36 inla_spde_group | fold 2 ok (25.0s)
11:39:00 inla_spde_group | fold 3 ok (24.4s)
11:39:26 inla_spde_group | fold 4 ok (25.9s)
11:39:52 inla_spde_group | fold 5 ok (25.5s)
11:39:52 === banff graine 22 TERMINE
11:39:56 === georgia graine 22 : N=159, sites=159, folds(lignes)=32/30/34/27/36 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde
11:39:56 baseline_mean | fold 1 ok (0.0s)
11:39:56 baseline_mean | fold 2 ok (0.0s)
11:39:56 baseline_mean | fold 3 ok (0.0s)
11:39:56 baseline_mean | fold 4 ok (0.0s)
11:39:56 baseline_mean | fold 5 ok (0.0s)
11:39:56 ols | fold 1 ok (0.0s)
11:39:56 ols | fold 2 ok (0.1s)
11:39:56 ols | fold 3 ok (0.0s)
11:39:56 ols | fold 4 ok (0.0s)
11:39:56 ols | fold 5 ok (0.0s)
11:39:56 gam_spatial | fold 1 ok (0.1s)
11:39:56 gam_spatial | fold 2 ok (0.0s)
11:39:56 gam_spatial | fold 3 ok (0.1s)
11:39:56 gam_spatial | fold 4 ok (0.1s)
11:39:56 gam_spatial | fold 5 ok (0.1s)
11:39:57 random_forest | fold 1 ok (0.1s)
11:39:57 random_forest | fold 2 ok (0.1s)
11:39:57 random_forest | fold 3 ok (0.0s)
11:39:57 random_forest | fold 4 ok (0.1s)
11:39:57 random_forest | fold 5 ok (0.1s)
11:39:57 xgboost | fold 1 ok (0.2s)
11:39:57 xgboost | fold 2 ok (0.2s)
11:39:58 xgboost | fold 3 ok (0.2s)
11:39:58 xgboost | fold 4 ok (0.2s)
11:39:58 xgboost | fold 5 ok (0.1s)
11:39:59 sar_lag | fold 1 ok (1.4s)
11:40:01 sar_lag | fold 2 ok (1.8s)
11:40:03 sar_lag | fold 3 ok (1.4s)
11:40:04 sar_lag | fold 4 ok (1.3s)
11:40:06 sar_lag | fold 5 ok (1.4s)
11:40:07 sem_error | fold 1 ok (1.3s)
11:40:08 sem_error | fold 2 ok (1.3s)
11:40:10 sem_error | fold 3 ok (1.4s)
11:40:11 sem_error | fold 4 ok (1.2s)
11:40:12 sem_error | fold 5 ok (1.2s)
11:40:32 inla_spde | fold 1 ok (19.7s)
11:40:53 inla_spde | fold 2 ok (20.7s)
11:41:13 inla_spde | fold 3 ok (19.8s)
11:41:34 inla_spde | fold 4 ok (20.6s)
11:41:53 inla_spde | fold 5 ok (19.4s)
11:41:53 === georgia graine 22 TERMINE
11:41:57 === baltimore graine 22 : N=211, sites=211, folds(lignes)=46/46/38/44/37 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde
11:41:57 baseline_mean | fold 1 ok (0.0s)
11:41:57 baseline_mean | fold 2 ok (0.0s)
11:41:57 baseline_mean | fold 3 ok (0.0s)
11:41:57 baseline_mean | fold 4 ok (0.0s)
11:41:57 baseline_mean | fold 5 ok (0.0s)
11:41:57 ols | fold 1 ok (0.0s)
11:41:57 ols | fold 2 ok (0.1s)
11:41:57 ols | fold 3 ok (0.0s)
11:41:57 ols | fold 4 ok (0.0s)
11:41:57 ols | fold 5 ok (0.0s)
11:41:57 gam_spatial | fold 1 ok (0.1s)
11:41:57 gam_spatial | fold 2 ok (0.1s)
11:41:57 gam_spatial | fold 3 ok (0.0s)
11:41:58 gam_spatial | fold 4 ok (0.1s)
11:41:58 gam_spatial | fold 5 ok (0.1s)
11:41:58 random_forest | fold 1 ok (0.1s)
11:41:58 random_forest | fold 2 ok (0.1s)
11:41:58 random_forest | fold 3 ok (0.1s)
11:41:58 random_forest | fold 4 ok (0.1s)
11:41:58 random_forest | fold 5 ok (0.1s)
11:41:58 xgboost | fold 1 ok (0.1s)
11:41:59 xgboost | fold 2 ok (0.2s)
11:41:59 xgboost | fold 3 ok (0.2s)
11:41:59 xgboost | fold 4 ok (0.2s)
11:41:59 xgboost | fold 5 ok (0.2s)
11:42:01 sar_lag | fold 1 ok (1.6s)
11:42:03 sar_lag | fold 2 ok (1.4s)
11:42:04 sar_lag | fold 3 ok (1.3s)
11:42:06 sar_lag | fold 4 ok (1.5s)
11:42:07 sar_lag | fold 5 ok (1.5s)
11:42:09 sem_error | fold 1 ok (1.5s)
11:42:10 sem_error | fold 2 ok (1.3s)
11:42:11 sem_error | fold 3 ok (1.3s)
11:42:13 sem_error | fold 4 ok (1.6s)
11:42:14 sem_error | fold 5 ok (1.3s)
11:42:40 inla_spde | fold 1 ok (25.2s)
11:43:05 inla_spde | fold 2 ok (24.8s)
11:43:28 inla_spde | fold 3 ok (23.8s)
11:43:52 inla_spde | fold 4 ok (23.1s)
11:44:17 inla_spde | fold 5 ok (25.3s)
11:44:17 === baltimore graine 22 TERMINE
