10:04:59 === goa graine 33 : N=500, sites=500, folds(lignes)=103/96/113/103/85 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde,inla_spde_group,inla_spde_st
11:25:44 sar_probit | fold 4 ok (0.4s)
11:25:45 sar_probit | fold 5 ok (0.7s)
11:25:45 sem_probit | fold 1 ok (0.3s)
11:25:46 sem_probit | fold 2 ok (0.3s)
11:25:46 sem_probit | fold 3 ok (0.2s)
11:25:47 sem_probit | fold 4 ok (0.6s)
11:25:47 sem_probit | fold 5 ok (0.4s)
11:26:08 inla_spde | fold 1 ok (20.9s)
11:26:31 inla_spde | fold 2 ok (23.2s)
11:26:53 inla_spde | fold 3 ok (21.5s)
11:27:14 inla_spde | fold 4 ok (21.1s)
11:27:36 inla_spde | fold 5 ok (21.7s)
11:27:52 inla_spde_group | fold 1 ok (15.9s)
11:28:08 inla_spde_group | fold 2 ok (16.4s)
11:28:31 inla_spde_group | fold 3 ok (22.7s)
11:28:54 inla_spde_group | fold 4 ok (23.1s)
11:29:18 inla_spde_group | fold 5 ok (22.8s)
11:29:18 === flapper graine 33 TERMINE
11:29:22 === banff graine 33 : N=110, sites=110, folds(lignes)=25/27/20/18/20 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde,inla_spde_group
11:29:22 baseline_mean | fold 1 ok (0.0s)
11:29:22 baseline_mean | fold 2 ok (0.0s)
11:29:22 baseline_mean | fold 3 ok (0.0s)
11:29:22 baseline_mean | fold 4 ok (0.0s)
11:29:22 baseline_mean | fold 5 ok (0.0s)
11:29:22 ols | fold 1 ok (0.0s)
11:29:22 ols | fold 2 ok (0.1s)
11:29:22 ols | fold 3 ok (0.0s)
11:29:22 ols | fold 4 ok (0.0s)
11:29:22 ols | fold 5 ok (0.0s)
11:29:22 gam_spatial | fold 1 ok (0.1s)
11:29:22 gam_spatial | fold 2 ok (0.1s)
11:29:23 gam_spatial | fold 3 ok (0.0s)
11:29:23 gam_spatial | fold 4 ok (0.1s)
11:29:23 gam_spatial | fold 5 ok (0.1s)
11:29:23 random_forest | fold 1 ok (0.1s)
11:29:23 random_forest | fold 2 ok (0.1s)
11:29:23 random_forest | fold 3 ok (0.1s)
11:29:23 random_forest | fold 4 ok (0.0s)
11:29:23 random_forest | fold 5 ok (0.1s)
11:29:23 xgboost | fold 1 ok (0.2s)
11:29:24 xgboost | fold 2 ok (0.2s)
11:29:24 xgboost | fold 3 ok (0.2s)
11:29:24 xgboost | fold 4 ok (0.1s)
11:29:24 xgboost | fold 5 ok (0.1s)
11:29:26 sar_lag | fold 1 ok (1.6s)
11:29:27 sar_lag | fold 2 ok (1.5s)
11:29:29 sar_lag | fold 3 ok (1.3s)
11:29:30 sar_lag | fold 4 ok (1.2s)
11:29:31 sar_lag | fold 5 ok (1.1s)
11:29:32 sem_error | fold 1 ok (1.2s)
11:29:34 sem_error | fold 2 ok (1.2s)
11:29:35 sem_error | fold 3 ok (1.1s)
11:29:36 sem_error | fold 4 ok (1.1s)
11:29:37 sem_error | fold 5 ok (1.2s)
11:29:56 inla_spde | fold 1 ok (18.6s)
11:30:16 inla_spde | fold 2 ok (19.9s)
11:30:35 inla_spde | fold 3 ok (19.5s)
11:30:52 inla_spde | fold 4 ok (16.9s)
11:31:10 inla_spde | fold 5 ok (17.8s)
11:31:37 inla_spde_group | fold 1 ok (26.2s)
11:32:00 inla_spde_group | fold 2 ok (23.9s)
11:32:23 inla_spde_group | fold 3 ok (22.9s)
11:32:47 inla_spde_group | fold 4 ok (23.8s)
11:33:10 inla_spde_group | fold 5 ok (23.0s)
11:33:11 === banff graine 33 TERMINE
11:33:14 === georgia graine 33 : N=159, sites=159, folds(lignes)=30/36/29/32/32 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde
11:33:14 baseline_mean | fold 1 ok (0.0s)
11:33:14 baseline_mean | fold 2 ok (0.0s)
11:33:14 baseline_mean | fold 3 ok (0.0s)
11:33:14 baseline_mean | fold 4 ok (0.0s)
11:33:14 baseline_mean | fold 5 ok (0.0s)
11:33:14 ols | fold 1 ok (0.0s)
11:33:14 ols | fold 2 ok (0.0s)
11:33:14 ols | fold 3 ok (0.0s)
11:33:14 ols | fold 4 ok (0.0s)
11:33:14 ols | fold 5 ok (0.0s)
11:33:14 gam_spatial | fold 1 ok (0.0s)
11:33:14 gam_spatial | fold 2 ok (0.0s)
11:33:14 gam_spatial | fold 3 ok (0.1s)
11:33:15 gam_spatial | fold 4 ok (0.1s)
11:33:15 gam_spatial | fold 5 ok (0.1s)
11:33:15 random_forest | fold 1 ok (0.1s)
11:33:15 random_forest | fold 2 ok (0.1s)
11:33:15 random_forest | fold 3 ok (0.1s)
11:33:15 random_forest | fold 4 ok (0.1s)
11:33:15 random_forest | fold 5 ok (0.1s)
11:33:15 xgboost | fold 1 ok (0.2s)
11:33:16 xgboost | fold 2 ok (0.1s)
11:33:16 xgboost | fold 3 ok (0.2s)
11:33:16 xgboost | fold 4 ok (0.2s)
11:33:16 xgboost | fold 5 ok (0.2s)
11:33:17 sar_lag | fold 1 ok (1.2s)
11:33:19 sar_lag | fold 2 ok (1.3s)
11:33:20 sar_lag | fold 3 ok (1.2s)
11:33:21 sar_lag | fold 4 ok (1.0s)
11:33:22 sar_lag | fold 5 ok (1.1s)
11:33:23 sem_error | fold 1 ok (1.0s)
11:33:25 sem_error | fold 2 ok (1.0s)
11:33:26 sem_error | fold 3 ok (1.0s)
11:33:27 sem_error | fold 4 ok (1.1s)
11:33:28 sem_error | fold 5 ok (1.0s)
11:33:48 inla_spde | fold 1 ok (20.3s)
11:34:07 inla_spde | fold 2 ok (18.5s)
11:34:25 inla_spde | fold 3 ok (18.6s)
11:34:44 inla_spde | fold 4 ok (18.5s)
11:35:04 inla_spde | fold 5 ok (19.5s)
11:35:04 === georgia graine 33 TERMINE
11:35:07 === baltimore graine 33 : N=211, sites=211, folds(lignes)=41/45/39/40/46 | estimateurs: baseline_mean,ols,gam_spatial,random_forest,xgboost,sar_lag,sem_error,inla_spde
11:35:07 baseline_mean | fold 1 ok (0.0s)
11:35:07 baseline_mean | fold 2 ok (0.0s)
11:35:07 baseline_mean | fold 3 ok (0.0s)
11:35:07 baseline_mean | fold 4 ok (0.0s)
11:35:07 baseline_mean | fold 5 ok (0.0s)
11:35:07 ols | fold 1 ok (0.0s)
11:35:07 ols | fold 2 ok (0.1s)
11:35:07 ols | fold 3 ok (0.0s)
11:35:08 ols | fold 4 ok (0.0s)
11:35:08 ols | fold 5 ok (0.0s)
11:35:08 gam_spatial | fold 1 ok (0.1s)
11:35:08 gam_spatial | fold 2 ok (0.1s)
11:35:08 gam_spatial | fold 3 ok (0.1s)
11:35:08 gam_spatial | fold 4 ok (0.1s)
11:35:08 gam_spatial | fold 5 ok (0.1s)
11:35:08 random_forest | fold 1 ok (0.1s)
11:35:08 random_forest | fold 2 ok (0.1s)
11:35:09 random_forest | fold 3 ok (0.1s)
11:35:09 random_forest | fold 4 ok (0.0s)
11:35:09 random_forest | fold 5 ok (0.0s)
11:35:09 xgboost | fold 1 ok (0.1s)
11:35:09 xgboost | fold 2 ok (0.1s)
11:35:09 xgboost | fold 3 ok (0.1s)
11:35:09 xgboost | fold 4 ok (0.1s)
11:35:09 xgboost | fold 5 ok (0.1s)
11:35:10 sar_lag | fold 1 ok (1.1s)
11:35:11 sar_lag | fold 2 ok (0.9s)
11:35:12 sar_lag | fold 3 ok (0.9s)
11:35:13 sar_lag | fold 4 ok (0.9s)
11:35:14 sar_lag | fold 5 ok (0.9s)
11:35:15 sem_error | fold 1 ok (0.8s)
11:35:16 sem_error | fold 2 ok (0.8s)
11:35:16 sem_error | fold 3 ok (0.7s)
11:35:17 sem_error | fold 4 ok (0.7s)
11:35:18 sem_error | fold 5 ok (0.7s)
11:35:44 inla_spde | fold 1 ok (26.2s)
11:36:09 inla_spde | fold 2 ok (25.3s)
11:36:35 inla_spde | fold 3 ok (25.7s)
11:37:01 inla_spde | fold 4 ok (26.1s)
11:37:26 inla_spde | fold 5 ok (24.6s)
11:37:26 === baltimore graine 33 TERMINE
